,sex
5282B52E-8573-4FC0-9BED-420AE3D2B096,1
FCFEB3CC-EF68-4323-B1A7-A138611845B4,0
1EB60B7E-A5D0-4773-9691-33238B87C2D5,1
42551D05-5EE5-4F91-93A8-32DA695D9DFA,1
70EA124A-CEBB-497E-A6A0-12A4644D498B,0
8514955C-57D3-4D01-9CD6-DA04592F4955,0
03CCC0BE-5E48-4577-A4B3-4CD754C917E2,0
A7154064-ADD6-4D31-9622-8051F9A94BD2,0
E0435FF5-5847-48F4-9F7B-40DA5AB52E3E,0
BC4E01C4-ADEC-44D3-9784-E1BCB39D8C23,1
D2CDDB70-B27F-4D0A-A089-D92EEF1B75F8,1
DC7450DC-4A7A-48EE-BEF1-F5E5B46DB020,0
AB3B48ED-CFF9-4D66-BF3A-E9267D57BA14,1
4EBF33F3-DA34-4866-81E5-F2D50A18D413,1
A0706E80-FDF9-4721-BEB4-90527F6D38C4,1
FD5382F5-6500-4CD7-85C6-97488B2187B4,0
22B2DA38-62FE-493C-B420-55158F5FAB43,1
2E206314-9928-456E-B7C6-893DC0E3C7C2,0
64E6EE5B-414F-4D8C-BA90-5A74B4FF5904,1
C11D33F2-DFE9-4FA8-9024-F3E7F1DADC5F,1
441400A9-1427-45E0-A8B4-EF2A6B7465C2,1
1D41CDA2-0B29-48FD-B83A-E60C174DBCB3,1
DF8D09B4-1F48-4D86-A379-1BB16E114CBE,1
C9A64139-06C9-4154-B8AD-9C6959696977,0
6A0EAAD0-89D5-4F12-8B45-9D5A25182FAD,0
E79FE058-F03E-45F3-A939-356B0427E1B7,0
3B85F264-8F4A-4404-8927-AF0DCA3E40AD,0
83BB732E-132F-4677-B70D-5ADE69831226,0
B460215A-C990-432F-AE9D-7913B02F0039,1
90F51FCE-4CC2-434E-9915-E64B243982C5,1
B24F602F-159E-4EC4-B026-ADFEFAA8E9C0,0
C6940ABD-CA62-4985-B022-7669FA6CDDEA,1
6F91B78B-BDEF-4357-B8F5-9478B1A1E1F4,0
0C887B65-DB94-446E-B9BA-646CECA2154C,0
6A005F2A-A0C1-4CA4-B15B-96B08F013874,0
ACCFCE18-1113-4203-845F-4608539005FE,1
C56DFAA3-8513-48BB-AFC6-0F59279E1118,1
D3D7325A-DEB7-4377-98B7-FD7802653E27,1
4440F3AA-48B5-450A-9FC8-5CEB470DD323,1
382D9830-4CD6-4C06-9C87-9A83DD01E25C,0
5A040A73-CD95-487E-8AEF-9639FE4E2916,0
8E08BD68-8325-4802-869F-BD7708EE7BAA,1
AA7A05B7-4B63-4AF4-9CD7-7008BA3EF101,0
571D14EF-2ED2-4E61-B3A7-1BEDBBBAC10B,1
99406416-1F47-4791-B186-C2F0FBC67532,0
0EA8288E-824D-4304-A053-5A833361F5C5,1
BE38240A-F7C2-439F-9AAE-51C8A340F310,0
9A2CFF21-0BF3-44FD-A964-B76F97DFD2C2,1
A9237A7A-3C6C-44E7-B2A9-B2E4B1A45B07,0
29F2019D-5A69-497E-A7FF-73DD35FCAA01,0
5B829E46-AD17-40DD-98E6-7EF9B2298CC4,1
DE07A1D6-BB63-48A7-A979-5E083C4978FA,1
D5F0EEAA-18A5-4CA5-8554-1052AADCB53E,1
0DDD0D90-6979-43D5-8366-E4053C2CE4DB,1
5D6B584C-BB98-462C-AD70-F1DB39F4B32D,0
93123F83-44EC-4480-9453-F061AA7BC2DB,0
ABEE1D65-A98E-4FB0-8F15-2E2C094CCEB3,0
DB82192F-FE52-4FF5-BAA9-2B266B3678F3,0
8E3F8687-B00B-4FA9-84F2-F731B169FC45,1
6B3E9359-93BF-45F3-8039-CF28412822A4,1
6694314C-A38D-41AC-9DD1-2CDCEF629692,1
B74635F7-8705-4A16-8985-82A5A26DCC88,1
D5024D0C-762B-4C90-9285-429F32CF79E7,0
DBFA1780-4558-436A-A434-05DAFD0F675A,0
A3B4DE21-DDF0-4468-A300-7BECBAFD0BCD,0
4C810FFA-ED07-4F4C-9F81-B8F1CF4956F7,1
135743C3-829E-46DC-BBA9-FF07C8067612,0
479B4832-82DB-4176-9D24-D588F2903617,1
5889DC37-2B83-4FA7-926E-EA69556FB769,1
E64A5D3B-33DE-45B9-BDA2-4DB79EFF905C,1
364A8D63-3BEC-480B-9885-783CE8DC2731,1
55D67692-09C2-4EEB-8424-DE12B47FAF2C,0
FDDC77D7-380A-46D5-B95F-D64B40A17DD8,0
74C2EEFA-FDA5-4402-B78F-48068E334E8B,1
4AEE4E66-F11A-4D09-BFDC-9F3FA94312CC,0
D3986EF1-BC5C-4698-852D-C9C07E62A81B,0
1ACE6BB9-A332-42DD-BA4F-E9902DB413AA,0
A78FC086-CB5C-4F07-9B11-3593562F2F41,1
98C990E7-7E3B-4200-A88D-E641931302EA,0
4C838D35-B667-46DA-836F-068453D254DA,1
E72CEBCB-D686-4B12-BCBA-EC8F964330A2,0
3D3E5993-9E56-4A95-928E-012B62959711,0
8A6F9C75-7AEA-49CE-92E3-5058689276BC,0
F6527F1F-B7E3-4281-B97A-282C97B71C00,0
3CC5C162-3D4F-46F2-BB1C-616CDF52E2F7,0
88B939BA-BDB0-4799-BC7A-241020CFB12F,1
E8DDAFD3-0B70-4B87-A243-0141696EE8CF,1
6C8FCD10-3AD0-4B68-BC4B-FF47A3AD62FF,1
39740348-115B-45E4-B4E4-A47AA0F409AE,0
90863585-0CDA-445F-BBD8-70946DFEAD8C,1
C2362B18-3B5C-48DD-B9DB-B20861ED73E6,0
C7676B99-E211-43C4-8D07-1F91B8EE1F31,1
FC0C5E8A-FCCA-49F7-B59D-57E2F4CE106B,1
0D364DF3-521B-47E1-B684-6E0DA4E7A808,0
45FD44A6-7976-4453-BD3F-99D21DA3ECC2,0
E21ECF18-530F-4FF4-8C87-16A6DE1332FB,1
18109400-AD37-431D-A548-BB08CDF027A9,0
B2EA5A29-4642-4364-A733-C30E5A9FA38E,1
AAD8D181-FDC2-4722-B5CD-45344E0905E0,0
2F3FD524-6F59-46C0-99FA-6CAA0C423061,0
4AFBAD57-EC36-4887-9C26-70A4564C520C,0
1328185D-31EA-4DB2-8D21-01CE33EA65D4,0
633064DB-D3ED-4B5F-B48F-6924AD719647,0
D893C8CA-F9AF-4A04-84B5-B1A045E98FE1,0
BDFD7720-C450-4AAE-87C8-1DE4DCD80DA1,1
0F36CDEF-61E7-4627-AAF6-59A7CB2D16BF,0
2FDF808C-D923-4F32-91E1-C386AE238F1C,1
A9177246-FC38-42BC-9C57-86F739D02309,0
45C9756F-A154-4537-852E-ECBF27B92FE1,1
DBB78140-A074-44D6-A3EA-C96157AC92AF,1
6A611A0F-B310-4E69-B33B-84DFEFDFCF98,1
CFA12414-F5AC-4D50-8029-8CBC1F4FE7FE,1
EA6A086B-F655-47E8-9E70-8A2D36FC2AE1,0
1324D8A4-B51A-49AA-B376-E70CE72FC0D3,0
AA0783EF-EA84-4B0B-8EA5-1600A85C9AB3,0
1B20538B-85C0-496D-B3D5-19A7BA2332E2,1
EB1D52B2-17B3-491E-B484-1235633D6925,1
55CFCA9F-0704-4948-BFB3-9027DE73E4BC,1
84611033-BCF7-49D7-9B91-DA29B62AC8D3,0
C17A39AB-E520-40ED-97A8-0E1834FAE7A4,0
90A48928-0338-4887-BDED-6674011F9881,0
FD61413D-4C78-4C97-A2B5-5E6900A9B390,0
133E9177-2E28-46BE-8298-5217E1537E73,1
E81AA3A5-E3EE-4C55-B43F-29A0266120C7,1
0B529BB8-23F6-4BC0-97AA-A20E2147ED86,1
DC1F2A5A-5DA8-48D9-92E4-603A5650E3BF,0
D9CB551A-CE20-4BF7-8AC9-839112346C3D,0
DCA5B7A5-4E79-4BD2-B9B4-CBD7725DEA02,1
04823F53-A12D-4852-8F34-77B9DCBB7DF0,0
33266777-E07B-49D0-9E24-2EDE2577CF16,0
8471BCF7-6EDA-48E4-8214-CC430173F2F8,1
56B57A2B-1095-46E3-9CC5-BD7CBFDDAA6F,0
8FF5C8FC-2565-49BE-9EE0-91A84A85AB2A,0
443B59BB-0BFD-459A-896E-FA07AA6C3A45,0
8236A77B-E07E-4859-86C4-C154F706C239,0
ACE4837A-DD3A-4668-A67A-D7BA9B51980F,0
BD879832-E177-4FCA-B1EA-D1553518E700,0
D6BD2E37-B0ED-4351-8A9C-09C648A2DA9E,0
DDC71530-38B7-483F-83DC-1BCC550719C3,1
CFEAB6F4-F1DC-4E57-BCAD-A062956ED4AF,1
DB4D15E2-063B-4BDF-A410-F574B73509B9,0
8BA08776-C648-4512-9A4B-E369EA3721B0,0
FFF2260C-1DFC-4978-A9B5-2F60F05AA7DF,1
008AE101-874B-4EB6-B811-3945E5ECCFD9,1
01602D64-57C5-4D95-A6F9-5FB124D398B1,1
356F02A7-7619-4A94-9A54-1ECB15B2F52F,1
F44DB757-4D00-4BFC-99C5-AA82F99C5BDA,1
A655DC17-020D-4E51-A5C7-55D8C134FFC0,1
76AF5ABA-5A99-4C9B-8AC0-19F902FD887D,0
6934281D-C912-44C8-928D-91F5B0E1E5B0,0
E25C9578-9493-466E-A2CD-546DEB076B2D,1
8216EC35-1F41-4A15-B503-BDA4971E27C9,1
0FEA9D2B-08CE-47C6-B097-A7191EAAFFDF,0
D6FE399E-BA3B-4B31-ACC8-2DBEB9984EF7,1
E8473ED9-6800-426B-977F-E928065BE475,0
B59838C7-51E8-48E7-A6F7-C8BEEA2B820B,1
7550AFDC-56C1-46A3-954F-B129431AA249,1
F92135A9-1981-4C79-99A5-4243EEC5D30D,1
F05C2816-D1C7-42A1-9AD4-AD787B256D78,0
D841D893-0126-4D5A-A5A0-955172379E32,1
C41C0D47-9AC3-417C-8746-945945FA7386,0
1897D384-012E-4A19-A294-FE11EF21EFA3,0
F34C6373-2BC9-49FC-A920-1889E9356D9E,0
66A204CA-A7C4-4EE0-9F17-7C78AC8BA4E1,1
B69F8175-2C9E-4FB4-9767-B120064EB110,1
C55652F1-9D90-4229-ACC6-AA3D6AA07546,1
66729295-C0AA-42C7-92C9-05194EF02276,0
C6D148B8-898E-4F7F-BE4E-446A9465281F,1
F6AFB248-1A25-4407-91F4-D6F309AA1FD8,1
D9B912DC-4CE8-4251-92E0-B7ADDF4A5400,0
CDA810BA-AD85-4AC6-9211-3D2976E951AC,0
B34605C9-5515-4ADA-82D1-6FDAC477EB8D,1
447E601E-C0BF-4B00-BAF5-9ED4FEB56057,0
08CCF8A0-15B7-4A13-BC43-6B3B3E2DDE95,0
7887EDC4-A0D7-4E57-B3A1-330A5683457D,0
4807CD62-163A-4B17-9DAF-534723C56A55,0
DC2086BF-E50B-49FB-B31E-93B4FDC540FB,0
AEBCF532-FD91-450F-A48E-D6387F2754D0,0
F9190FBC-926A-4160-873C-61D18E93755A,0
6245251C-23BD-409B-BE1A-301C155D1D86,1
928E72C6-EC3F-4BC0-9BC4-0D6CB6AE9845,0
0B565849-6430-4EA8-826F-92B906494A56,0
A72B96C5-2ECE-463E-A6CC-4598901A9BEF,0
C5DF1A0D-952C-44E2-BF83-ED57177EF60E,0
E461640D-CBC5-49DF-B6A9-6C86AD4B0FAF,0
2B22B4B7-8A39-435C-BE3B-86FA84C8F941,0
C653AAD5-59C7-458A-8EA7-9295A2AAC884,0
8DB779EF-DB1B-40E9-AD21-97726B18E04A,1
3017FEDE-737B-4A10-BC5D-FF6EED7239D1,1
1FD7EC3D-5CAE-4ED3-923E-7F3CF34A6379,0
5DD8CAC7-EC02-43B6-B58E-6D2E22868A3B,1
8F6F0362-9165-4DCC-992C-AF871A3C51E7,1
CEA51934-4ADC-4661-9A17-DAE89655FDF2,1
9AC963E4-F82D-460E-9CAD-C651B879780A,0
D3FEA58F-C9EC-44B6-82A1-3BBDAD130C9D,1
212CB113-E765-4146-AC8A-B34044E2A849,0
4637F6A3-9E07-4AC4-BE5A-C893A27C8FE2,0
A3A8937A-0B0B-4A68-AE68-81DA9CF7F4FB,0
06E41414-2270-4C59-8CFF-4FB9A410393C,1
64BF1BC5-7A9A-4E1D-AEAB-AFE30B92AAF4,0
5DDE3AF7-AA23-4F9D-A8A7-429D684365A6,1
A77DDA16-167D-4444-8C58-526C99F2B406,1
5CC8AC1B-C01C-4AD0-940A-5864F1229180,0
5548C91A-D3DE-48F5-B4A4-124BE177B99A,1
DBE10F31-6457-4799-A91A-0969ED58A0F4,0
4BC159E4-2342-4E62-9B8A-FDA31533EB3E,1
E4E148E4-12B3-4384-9D16-4EFA666F59D8,1
6CCB94B6-2AF8-4CB7-8261-7A051ABA4783,1
3C89D209-CA7C-413C-B2EF-8FFC6D39BD3F,0
EFEDAFE3-FF81-47ED-97F6-1193EA375D77,0
981584D3-10DB-455C-8132-E8E5F44E1222,0
F8CC192C-D77E-41D8-806B-1519B1D10D04,1
1570FCE7-F1B4-4BDF-A398-355EDF030864,0
982B7F51-6048-4558-8D72-AEAB6EDC2330,1
DE73DA9B-529E-4F4F-A65C-DA7AB84B1096,1
17563767-8C08-4675-B8DF-73E3F37B314E,0
063AEE90-0DBB-4B0F-A7F3-DE0600DEA9AD,0
A72CB3AB-D1CA-4D45-8F10-E2BF57FAD114,0
5E4101CE-1592-4890-84F5-A6DE1C9AA3AB,1
372E643B-F524-49BA-8939-7C1BD0237AC7,1
F8780D3E-84F5-4A43-BBAC-C59C5D4D5C0E,1
F8F6611A-A71A-4847-92B2-15723B9ED0B8,0
4831F38A-EEC7-4F5F-AF41-F9D2FC9FB883,1
56FC9454-0A6A-4CC3-95C4-BE0E0D0BAFCE,0
DAC07889-EE06-46E0-B1F1-833ECC0A48A9,1
9B8AFAED-70D4-4E61-85B3-BBCED05ECFA9,0
588E6F64-F932-4497-912E-7AB0432F0DC4,0
2A68310D-68D7-4289-A853-2EED655925C3,1
CD576099-5450-4232-9B59-08341BED8FFA,0
37B9F568-AAF0-44B4-92BF-6E257EE6F06B,0
CF10D584-CE32-45A4-A932-E9D5AF12A6A0,1
E828D84C-72E3-440F-AD2E-BAA218F006F5,1
82FE3178-5681-44D7-8B18-D2FD764782FD,0
0370B77C-5FE2-47DA-8E5F-806F76E6D505,1
BF502604-A252-475A-9471-31F526E37927,0
673DC7C6-2D80-49FC-B6C3-531E7E045AEC,0
A1D5F8B2-0876-4F8C-8A22-D8FD14FDD91A,1
C6A60028-2402-4048-90DF-F2B3712FB530,1
A2BB4331-B82A-4CFF-A490-5400A5085DFD,0
48A2AAEB-7F60-4284-808E-2058A531B17C,0
ABA968F0-FBB6-48D5-A402-EE42E22961A9,0
81F20304-7073-495A-BACA-F6DB2E7E8A5C,0
111625A4-390B-4D8C-BF80-020062CE9D89,0
736C4716-59E2-4AFE-A089-9335EC3EEA82,0
1835A17A-8710-47C8-B5B3-986CFD50C8B8,0
38A6BA1F-B444-4155-A168-EC2DF0EE0785,1
D0800D49-0033-44B2-8D7B-29B16F87ADA6,0
E61D60BE-3BD3-4B5E-BC12-80F3684A0959,1
C5B0F8EE-C6E6-4FF5-A439-A44732EE959C,1
DE5343A8-53D5-4FB9-B54D-BBE144CF2BE5,0
F454329B-0B6C-49A4-8336-8D6DC0E2D95F,0
68E56692-D46D-4A27-86CD-717E10AADDDA,0
DD23B50F-4F48-47D3-96BE-237B33E2F7B0,1
DC23087E-E53D-4E55-B63D-2E6D0832D0B0,0
56B290DF-F522-48E5-85FA-2F5A140D44ED,1
26C57D13-F2BB-4DAB-8342-D706708DCDE3,0
E745C5B3-5864-4173-B9A8-88DBB9D39256,1
46AD8592-A823-48DA-AB51-3CEC34F53E04,1
7DDC76C2-FE27-4B8C-B750-39F28A057257,0
C48ECB7F-87E3-4F82-9177-8DFCB66F6300,1
43EDF662-2507-4B61-B706-B0730F603711,0
AD0FA7C2-A445-4444-AEDA-61E617D54F67,0
E922A244-F1C8-4310-ABB2-62B06E022E4C,0
9F09F075-F74B-4A74-A2EA-544E34E21BF3,1
DB7FD043-2A8F-480A-A208-912D99CE8848,0
7692C083-DA53-4192-B9E7-6AFD0CDFFD5C,1
979D8EDA-9FC5-44F1-9A4B-B4B4E0334E71,0
5F3C1DFC-DA3D-4194-93B9-FC3349D606EE,0
71B6CAEF-331D-4331-A42B-4F83DCA777D5,0
2B2A92C8-005A-4724-9AE0-55450D65A809,0
49DAF1CD-8E20-433B-91A7-8C885ACB21A5,1
C584D193-A7DD-43B1-93ED-C46F4E3313F0,1
96BEECEA-56DE-4DA3-A860-443C65AA8D56,0
2CE91B81-7CBE-4698-AFEE-6A154313D231,0
45D6B2A4-98E3-4EAD-A86A-7F5FEF10C4F0,0
B1E54366-42B9-463C-8615-B34D52BD14DC,1
8A1C823B-62DF-4C1F-9D0F-BBF4D93E3245,0
6E9B9564-200A-40F7-ADB9-17A64FDB2470,1
0782D25A-3B14-499E-A40C-3852B3A15B8B,0
68135BBA-EE73-4A52-BE3C-469F10EFD665,1
9680E812-7F99-42AF-B8B8-415B5243F594,1
86A38456-2900-48FB-B10F-79222B3CA9BF,1
321611DC-DAAB-452B-A62D-3C4CED9CAA29,1
171523DC-2713-4EBF-A115-53A0BA174545,0
CCD90971-71FE-4DF7-9BC8-D4E3CC944E54,1
D0F7931B-2253-486C-992C-1F3D1C98903B,0
8FFF7FB0-88C8-4B49-A0CD-A7C0756090E8,0
29C6597E-5B2E-4F50-9506-DD672FE35EFB,0
49173436-FE6C-4344-83E8-84C03E6D72C9,1
214A43F4-9E78-4611-A4A1-5A3AB1DD63D3,0
A0CE86D4-ED76-4C74-8588-E202C4421EC1,1
E8D85EED-8DF2-4C2B-89FE-4CA3528EC640,0
FAEAD161-D1CA-4329-8C04-F39140A2A9C6,0
8972503A-07F6-4299-BFBA-20C8E60D9163,1
310F99CB-0837-4869-8B48-28D4B543BE3B,0
E5D94733-7D43-4021-8F57-4426EF183682,0
0BA82DF5-9E2D-4A2E-A024-8B42F846B239,1
5663C145-B465-4509-BA9A-1A40584952BD,0
E0FA09A7-803A-42DA-A2A7-A45641C68BC3,1
F18497E5-C192-4A7A-9C22-263681E797DF,0
09758B6F-1B2D-4AED-8913-696097069409,0
73001709-7ED0-40C6-8659-87B582C57C34,1
8C4EC6C8-85A5-48EC-8629-5FC1C71A926B,1
BC2362C6-F123-49D9-A916-49BA7F37A06F,0
C786814F-586B-4D55-852E-3D5C8C3C9F55,0
C85FACCE-8572-4DC2-BE69-980C51F96E19,1
0A6BB6BD-547A-43BD-BAD9-16E7ACCFA0F8,1
946A06A0-1A8B-430B-A8FD-5165A3FEE5DB,0
A12B149D-4A0F-4333-9622-AD2C96BF86DA,1
389DD0DE-E3C3-4B3D-974C-24E492731912,1
49E91D8F-37A3-4B7B-8062-D3CA8F561D01,1
5F9AF7F2-497F-4DF5-989A-E29EE4EC59E6,1
55D023E7-1052-421B-886B-9FACC77D3FDB,0
26A48B95-4FDE-4C32-85F6-481BEFFB7B2F,1
A6EFEFFB-AD43-4CB3-8D3C-D7A972206678,0
124B1766-5D5E-4422-88EB-0BB2FA1C7277,1
79174FC6-41E3-4EE7-88D0-A072115404C8,1
7E449631-695F-4421-9889-49E2F78AA60E,1
A92317D5-061F-49D4-B0E9-C4C8338D5B01,0
751526C8-8F03-4468-AC6E-1D904BDD358D,1
054B5CEA-03F3-4747-90BC-12CFBB359393,0
870B6991-949A-4749-AB66-E8F27A115695,0
51CB675E-E243-4A07-BF4A-580473D26FDA,1
EF1C5F5B-EE6E-41A3-B6CE-5B0321D7D742,0
3679E6F5-5F44-424C-A3F7-D8AED7D8C5D5,1
6D34BF1E-E1D9-4775-B375-4E5D01191752,0
D609AE96-04F2-47BC-B08A-0A328E0D37C2,1
6DFB1149-9D1B-4E7D-AD7A-43C2772296A9,0
7876A884-F031-42AB-ADC0-89589760FB6B,1
B9B882A5-194B-4F5C-B702-0CF71CA6D9D2,0
826B4A9E-D00B-4088-B526-7351C2C80028,1
D4290A5E-1B24-4C55-B470-0FA7A0A09DD0,1
86A5EDFB-9D06-4FED-BF57-F8D74A68E156,0
0016BA70-3E44-4705-90C9-2C4430925BF3,0
D46F552E-6F8B-4247-B239-C24C0FA63008,0
117AB6A3-D288-4BD4-9271-47ABB2F9C96D,0
645F6409-BBD4-4E0D-9D03-EACDE1822078,1
1D7B591B-8382-47C9-8555-64B7E96965BC,1
6B6CA6ED-BD9C-4FEB-90B9-7C94DEF4B5B2,1
CD86EAF7-D370-49DB-A4AF-16C81A2E9585,1
3BF09B08-8A78-466E-9591-8784B464FC8A,0
72D2AAE7-C83F-4DC7-9664-5D500EFBF0A4,1
68A4643D-0822-4088-901A-6EE88E3C39E7,1
6E298BE9-56A9-4C33-AC3A-8EF2987913CB,1
B6D11678-15A9-4F43-A0A2-225067DCAF1C,0
354DC705-216E-42F0-B29E-C1F8D6C9489A,0
32FB4CB2-001F-4B92-924B-EC5248BE7718,1
344A0AC1-04BA-42C9-A9C5-53137FD6DC15,0
3B8267C3-6FCC-4753-BA84-96950B342E39,0
589A94F8-2432-4D6D-94EB-B327ECA291AF,0
C86EBD08-53F2-4972-801A-74970FDD6A62,0
E34F7CC0-904F-4BF2-97E6-44CEF2652FB0,1
F442C536-308D-418A-9730-CD94F02BB8B4,1
23C937BB-BA20-4440-B680-914229CC3ADF,0
472B75A2-A8C0-4503-B212-CADB781802EB,0
CA61411F-1FEB-4E2E-9B86-DEE9D1A8E81B,1
17CE19AF-3F47-47A1-80F9-7AEBDED05B19,1
22C1A41D-014D-4EFB-AF5B-EFC3FEC1E936,1
C16B498D-B5A9-451F-83CA-8F27492E1FB9,0
B5359AA3-DB8C-46E9-9240-8BECFC76FF11,0
79F4CD43-12B4-4ECE-B40E-5208BFDF6E9C,1
0F1F152F-E14D-4A46-83F0-3D26F795D79F,0
9E67006D-40E1-495F-833E-A893C6F97692,0
665044AD-F2DD-43C2-BCDE-982A8F5C5830,0
BB999B1B-0681-4055-AC1D-8B14C6B78D65,0
50D9AC78-AB9A-4C72-A23C-4543BFAA03BD,0
5A1B0142-CFEF-4853-9871-5984C11C0CF3,0
85380A2D-9951-4D4B-A2A4-6F5F2AFC54E3,0
4087357F-C17A-4992-A8AB-41ACA2F72001,0
B0E30CEB-1D96-4028-884A-F6572D4AEB5A,0
EFA1523C-854D-4358-B6B6-4106D0B0FD0D,0
10E5440D-B2BE-4E09-994F-CA9C57E807B3,0
E773014C-98DE-4394-95F9-845E29F35A2B,0
840EA89B-ADA6-4697-B133-7DD1CE4275E0,0
ED687166-9F07-4BB4-8455-65E2D2F405F8,0
785B11CD-6F80-4A47-8FFD-74A71A8CA938,0
4220D555-895F-4A77-9DE2-DE4AD2F761DF,1
06559D18-E45E-4697-BCDB-C781BCF71327,1
C0FE41D3-6CF5-4C06-A2E6-7C0F2933AE6D,1
E8A6871D-67FB-4306-9454-F5E7CDBA399A,0
EB3DBE80-00E4-4305-ADB1-707AE3232498,1
A358DF66-5BAE-42C2-8516-224E7CC40ED5,0
193E9034-42A2-4701-AA3E-2E852CA5C043,1
1CD71A4C-1E49-48EF-AA72-CB3C26B4C087,1
0EE4FD08-9E68-41DF-9C72-BCFDB065B714,0
9BF496E6-38CF-4BD1-99D0-9C85B306847B,0
A224C8AA-1203-450A-A378-F89EC406F237,1
06FD3123-2AEB-4911-AC4E-E0E64FD5DB52,1
7A920210-CF3D-4458-B6D5-D9B2ADACA469,1
635263E8-C2CA-497E-A55F-1F938F22B7AA,0
6F2DB9D0-2AFA-4170-AFD2-6F6176047B1F,1
76F4A89F-43DC-46E0-8DAE-A04281CA5DE5,0
1F4CD8D0-E2FD-45AA-8CE2-8C0488916778,1
54DCC779-B458-4805-8912-4501C7A7E95C,1
87117BE1-D328-4972-85DA-6672412D8860,1
88F1CE78-2464-4DB2-91AE-DC5F4717D1B9,1
3BB9DA47-C930-4607-974D-7D9357A0C13C,0
D9BB5061-A8C8-4D35-A368-433C065566D1,0
46D3B6AF-7E64-4684-BB95-27D5B61C2475,0
AFC2C1B1-D696-4797-AB1E-67F8D10A121B,0
CE4B6285-4961-4767-91F0-5C7A8162E185,0
E0F085CC-B90D-4FDE-B60E-C613971BAA00,0
3269681B-7E1A-4F7F-BFCE-546D884E7267,1
6B472CEB-9189-4605-B1B6-27F477720A9D,0
340D44A6-9BEA-412C-9973-D9ABD6692255,0
A39B6B48-A0CC-49F4-BEEE-119A5777AC0C,0
E2FA8975-F717-43B2-9BDB-A2AEB7794365,1
2EB984F2-F7AA-43FE-9C02-28DEE3BE2791,0
1A685E67-A37C-446D-BD58-200D2289E7B5,1
0960C658-C40F-4232-8417-39FA033752C3,1
03E81178-E971-4E91-8BED-D8273EA1425C,0
1EEA34ED-7A4C-417D-93B2-7225D653D436,0
92BF04CF-3EAE-4B35-B05C-CBED0CB997A8,1
713AAAC1-8592-4341-A5C1-FA653EE47AB5,1
B8294891-3D12-4EE0-9F75-5D300E6CAD82,1
064BAA54-F97E-49AC-96E9-88A450BE29F3,1
4AF21061-7756-454D-9DE4-03663E3F56E7,0
6A2A1FCF-72C1-4377-ADB7-C1F01BF251C8,0
91202998-760F-4421-B1C4-18639962EDDA,1
0924524D-4963-4C13-9132-317F3D4A6C4C,1
0473D752-A1F0-4B10-B825-E6E6DEADEB17,0
C978676F-8698-4A0E-9983-F3F8C3224F55,0
3C9FDA2A-01C8-4F17-BBF1-5CAEAE3764D4,0
9DD27201-81C8-42C1-9227-24A35E55B229,1
564D1BF5-F530-4F68-A8D3-23BA2F637D24,0
C7691834-2E57-49EE-A9DB-2E53FFE44F11,0
0B9EE479-22F0-4F0E-8DB6-AE5A9927DBCB,0
860AE844-BCAC-4141-863F-DCEF9F34026A,1
A66F8DE1-22CF-4A91-9064-F3C31CE38AFC,1
07609CEF-97F7-4BDF-9321-B907620E8A64,1
2758B508-68BF-47CB-A9DB-FD9D81FA2261,1
6F7DB73C-FE46-402C-9001-DC2005278069,1
0B10C68D-9AC5-4C64-9233-2EB9C4A8A942,0
150F5B77-4848-4D68-800A-0A0236C3661F,1
9E8F1F6E-8115-49A7-A208-3A6308CFD2B2,0
8607F343-5C54-4112-A8C3-EC1F0A48F4F4,0
D526808B-7BB7-4E14-B5E2-91605BCEA3AC,0
C7698440-CD13-438F-A60F-063D94C9ECAD,1
6749B9DD-8FFB-4B09-978B-2599EBE654A5,0
FD47E84C-089F-4275-B4D5-EBD7F82CEDA7,1
129A042A-5E01-496B-BE6A-415224986F88,0
32DC6E1B-A0CD-456D-8CB1-0999655EFD2E,0
E02B49FE-B141-4A9F-B678-5C32FD489D70,1
FC7821F4-6495-4545-A22A-764BB99B3F79,0
AB642383-1611-4355-B03C-08D42FF4676C,1
7AF6E8FF-2E16-4D5B-A475-8C2492BE0325,0
EFE5A302-D138-4044-A301-5C5FD1C24836,0
EE5E3F5F-3712-46AF-85EC-6F84CA553912,0
DA7D4478-7ED9-48A4-A782-EE3965D3220B,1
ACAE29BE-ECB8-4A98-BC71-7A2D4857134E,0
3DDAA477-D3C0-4DF0-8C22-99C41E0B3D53,0
8746C64F-72F0-4C9B-A432-86E6D3032BE8,1
904E24EB-A76C-4BEF-A27B-FAB37ACB1075,1
96089343-B7DE-46D0-B51F-65D5E0F07116,1
8CCCBF95-D001-46E6-BDD3-0B5125534C0F,0
A239061B-989B-4F2F-BAAC-13BADFDBAC11,1
6FC5B56B-711B-4174-9B06-4E843124AAB6,1
99129109-021E-4A9D-9990-68EA56643BBC,1
CA86A053-8669-43F5-947A-9D6D368E7087,1
9F377239-9A4C-48B5-9B1C-958396BB5DA4,1
4CA36C38-3166-40DF-91A9-6FFC43253D44,1
007F0210-24BB-49FA-9308-077009BECF3A,0
5B3B61FE-EEA5-46C3-BC4E-BB9A880E4407,1
F7111AC1-FA6A-4ED4-8657-17060EA5C2BB,1
28BD4613-5CAB-4456-926B-6099BDF2A76D,1
9B65E4D0-7015-4192-9AF9-1383BD6B0E12,1
E924E4B6-F88B-4F6B-B381-24D125C05D4F,1
